receiver_email,receiver_user_id,subject,template_name,related_entity,related_id,sent_at,error_message,success,created_at
concretusdesarrollos.ventas@gmail.com,6886adbc-deaf-4cdf-8204-6f552c628891,"Nueva solicitud de compra recibida — Apartamento ejecutivo en Liberia Centro, piso 26",agency_new_request,purchase_request,e4d4fa77-7936-4990-8384-d60f01652ff0,2026-06-30 16:44:58.271525-06:00,,True,2026-06-30 16:44:58.271525-06:00
hernánharo.buyer@gmail.com,61af2084-94e6-483d-b446-3f18547e9ea3,Recibimos tu solicitud de compra — Casa de campo con jardín en La Unión,purchase_received,purchase_request,c56bb2eb-40b2-4b03-b23d-3d221467a780,2026-06-22 16:44:58.271528-06:00,,True,2026-06-22 16:44:58.271528-06:00
pacíficorealty.ventas@gmail.com,c522fc00-ebb4-439d-ab2b-c14b958d145b,Nueva solicitud de compra recibida — Casa de campo con jardín en La Unión,agency_new_request,purchase_request,c56bb2eb-40b2-4b03-b23d-3d221467a780,2026-06-19 16:44:58.271530-06:00,,True,2026-06-19 16:44:58.271530-06:00
lucíaavilés.buyer@gmail.com,663b8db8-a7e1-41a0-84e8-814f68f4f37a,Recibimos tu solicitud de compra — Casa familiar con piscina en Flamingo,purchase_received,purchase_request,ff4dcb53-46f0-44b4-b541-7517d5ce3cd1,2026-07-01 16:44:58.271533-06:00,,True,2026-07-01 16:44:58.271533-06:00
valleverdepropiedades.ventas@gmail.com,4805f37f-95d5-45fb-b201-99e2a734bd9e,Nueva solicitud de compra recibida — Casa familiar con piscina en Flamingo,agency_new_request,purchase_request,ff4dcb53-46f0-44b4-b541-7517d5ce3cd1,2026-07-09 16:44:58.271534-06:00,,True,2026-07-09 16:44:58.271534-06:00
lucíaavilés.buyer@gmail.com,663b8db8-a7e1-41a0-84e8-814f68f4f37a,¡Buenas noticias! Tu solicitud fue aceptada — Casa familiar con piscina en Flamingo,purchase_accepted,purchase_request,ff4dcb53-46f0-44b4-b541-7517d5ce3cd1,2026-07-08 16:44:58.271537-06:00,,True,2026-07-08 16:44:58.271537-06:00
raquelescalante.buyer@gmail.com,05ca9e28-bb45-4d0e-a2b2-db233c675dff,"Recibimos tu solicitud de compra — Apartamento ejecutivo en Puerto Limón, piso 23",purchase_received,purchase_request,464e20ed-1531-4edc-a1e8-de6cb68d0918,2026-07-05 16:44:58.271539-06:00,,True,2026-07-05 16:44:58.271539-06:00
crhomes.ventas@gmail.com,96efd4d2-e8c2-40a3-89fa-7e6eda53c9e2,"Nueva solicitud de compra recibida — Apartamento ejecutivo en Puerto Limón, piso 23",agency_new_request,purchase_request,464e20ed-1531-4edc-a1e8-de6cb68d0918,2026-07-09 16:44:58.271541-06:00,,True,2026-07-09 16:44:58.271541-06:00
raquelescalante.buyer@gmail.com,05ca9e28-bb45-4d0e-a2b2-db233c675dff,"Actualización sobre tu solicitud — Apartamento ejecutivo en Puerto Limón, piso 23",purchase_rejected,purchase_request,464e20ed-1531-4edc-a1e8-de6cb68d0918,2026-07-10 16:44:58.271543-06:00,,True,2026-07-10 16:44:58.271543-06:00
caridadmares.buyer@gmail.com,9bbe2275-2ab9-445d-a97a-7c5b6c7acd3d,"Recibimos tu solicitud de compra — Residencia de lujo en San José, San José",purchase_received,purchase_request,0f19abd1-dfba-4e6a-a219-ac3f8540447e,2026-06-20 16:44:58.271545-06:00,,True,2026-06-20 16:44:58.271545-06:00
soleilpropiedades.ventas@gmail.com,42df8c3e-05fb-49ee-9c6d-dd3884dd8915,"Nueva solicitud de compra recibida — Residencia de lujo en San José, San José",agency_new_request,purchase_request,0f19abd1-dfba-4e6a-a219-ac3f8540447e,2026-07-08 16:44:58.271547-06:00,,True,2026-07-08 16:44:58.271547-06:00
liliaolivera.buyer@gmail.com,2ec5bf84-2777-4d0c-a1d5-145ab4e66288,"Recibimos tu solicitud de compra — Hermosa casa en condominio privado, Desamparados Centro",purchase_received,purchase_request,61868425-76c5-4e9b-b161-002c9e2a9597,2026-06-28 16:44:58.271550-06:00,,True,2026-06-28 16:44:58.271550-06:00
terrahogar.ventas@gmail.com,5c9ded7e-bd44-43d4-9d4c-4172aa3ea492,"Nueva solicitud de compra recibida — Hermosa casa en condominio privado, Desamparados Centro",agency_new_request,purchase_request,61868425-76c5-4e9b-b161-002c9e2a9597,2026-06-30 16:44:58.271552-06:00,,True,2026-06-30 16:44:58.271552-06:00
liliaolivera.buyer@gmail.com,2ec5bf84-2777-4d0c-a1d5-145ab4e66288,"¡Buenas noticias! Tu solicitud fue aceptada — Hermosa casa en condominio privado, Desamparados Centro",purchase_accepted,purchase_request,61868425-76c5-4e9b-b161-002c9e2a9597,2026-07-11 16:44:58.271554-06:00,,True,2026-07-11 16:44:58.271554-06:00
isabelprieto.buyer@gmail.com,2efbbc16-b02f-487b-b6e6-371789daac81,Recibimos tu solicitud de compra — Apto de 4 habitaciones en San José,purchase_received,purchase_request,372ef7ed-fa06-4570-875c-8d064903b202,2026-06-24 16:44:58.271556-06:00,,True,2026-06-24 16:44:58.271556-06:00
concretusdesarrollos.ventas@gmail.com,6886adbc-deaf-4cdf-8204-6f552c628891,Nueva solicitud de compra recibida — Apto de 4 habitaciones en San José,agency_new_request,purchase_request,372ef7ed-fa06-4570-875c-8d064903b202,2026-07-02 16:44:58.271558-06:00,,True,2026-07-02 16:44:58.271558-06:00
isabelprieto.buyer@gmail.com,2efbbc16-b02f-487b-b6e6-371789daac81,Actualización sobre tu solicitud — Apto de 4 habitaciones en San José,purchase_rejected,purchase_request,372ef7ed-fa06-4570-875c-8d064903b202,2026-07-07 16:44:58.271560-06:00,,True,2026-07-07 16:44:58.271560-06:00
jacintozúñiga.buyer@gmail.com,fd1a4d85-4cac-4ee7-8ff5-2b6e08af64d2,"Recibimos tu solicitud de compra — Local comercial en Escazú, alto tráfico",purchase_received,purchase_request,dfcadff5-d49b-4e50-a707-bf63da81d640,2026-06-25 16:44:58.271562-06:00,,True,2026-06-25 16:44:58.271562-06:00
costaliving.ventas@gmail.com,4b03c34a-2ec7-42e8-a496-8763f64b8bda,"Nueva solicitud de compra recibida — Local comercial en Escazú, alto tráfico",agency_new_request,purchase_request,dfcadff5-d49b-4e50-a707-bf63da81d640,2026-07-01 16:44:58.271564-06:00,,True,2026-07-01 16:44:58.271564-06:00
joaquínorellana.buyer@gmail.com,651a34a7-7b3b-4d1d-9858-3794c5902b27,"Recibimos tu solicitud de compra — Plaza comercial en Talamanca, Limón",purchase_received,purchase_request,3de3ec4c-1ca7-4418-885a-e31b3e5cb568,2026-07-08 16:44:58.271567-06:00,,True,2026-07-08 16:44:58.271567-06:00
terrahogar.ventas@gmail.com,5c9ded7e-bd44-43d4-9d4c-4172aa3ea492,"Nueva solicitud de compra recibida — Plaza comercial en Talamanca, Limón",agency_new_request,purchase_request,3de3ec4c-1ca7-4418-885a-e31b3e5cb568,2026-06-28 16:44:58.271568-06:00,,True,2026-06-28 16:44:58.271568-06:00
gonzaloreynoso.buyer@gmail.com,47d6ec26-c79e-435c-8eac-865573b2ac78,Recibimos tu solicitud de compra — Apartamento moderno con balcón en Sabana Norte,purchase_received,purchase_request,18690015-92dd-462d-b6da-a67c8f7305bb,2026-07-01 16:44:58.271571-06:00,,True,2026-07-01 16:44:58.271571-06:00
concretusdesarrollos.ventas@gmail.com,6886adbc-deaf-4cdf-8204-6f552c628891,Nueva solicitud de compra recibida — Apartamento moderno con balcón en Sabana Norte,agency_new_request,purchase_request,18690015-92dd-462d-b6da-a67c8f7305bb,2026-07-03 16:44:58.271573-06:00,,True,2026-07-03 16:44:58.271573-06:00
gonzaloreynoso.buyer@gmail.com,47d6ec26-c79e-435c-8eac-865573b2ac78,¡Buenas noticias! Tu solicitud fue aceptada — Apartamento moderno con balcón en Sabana Norte,purchase_accepted,purchase_request,18690015-92dd-462d-b6da-a67c8f7305bb,2026-07-10 16:44:58.271575-06:00,,True,2026-07-10 16:44:58.271575-06:00
analuisasánchez.buyer@gmail.com,e5e226d9-0d40-49cb-9ef1-b3afe1b53676,Recibimos tu solicitud de compra — Casa familiar con piscina en Puerto Jiménez,purchase_received,purchase_request,ef0aac01-42bb-49ec-a651-2cb74dc3c5fa,2026-07-09 16:44:58.271577-06:00,,True,2026-07-09 16:44:58.271577-06:00
soleilpropiedades.ventas@gmail.com,42df8c3e-05fb-49ee-9c6d-dd3884dd8915,Nueva solicitud de compra recibida — Casa familiar con piscina en Puerto Jiménez,agency_new_request,purchase_request,ef0aac01-42bb-49ec-a651-2cb74dc3c5fa,2026-06-30 16:44:58.271579-06:00,,True,2026-06-30 16:44:58.271579-06:00
analuisasánchez.buyer@gmail.com,e5e226d9-0d40-49cb-9ef1-b3afe1b53676,¡Buenas noticias! Tu solicitud fue aceptada — Casa familiar con piscina en Puerto Jiménez,purchase_accepted,purchase_request,ef0aac01-42bb-49ec-a651-2cb74dc3c5fa,2026-07-10 16:44:58.271581-06:00,,True,2026-07-10 16:44:58.271581-06:00
ángelatamayo.buyer@gmail.com,866af491-931b-4e53-8baa-f593940af44a,"Recibimos tu solicitud de compra — Casa de 3 habitaciones en Santo Domingo, Heredia",purchase_received,purchase_request,8b3c17e2-7d94-48da-958c-50f87f358a4d,2026-07-06 16:44:58.271583-06:00,,True,2026-07-06 16:44:58.271583-06:00
grupoaltamira.ventas@gmail.com,f45525cf-17b3-4d3c-87a5-d103d781cf92,"Nueva solicitud de compra recibida — Casa de 3 habitaciones en Santo Domingo, Heredia",agency_new_request,purchase_request,8b3c17e2-7d94-48da-958c-50f87f358a4d,2026-07-07 16:44:58.271585-06:00,,True,2026-07-07 16:44:58.271585-06:00
analuisasánchez.buyer@gmail.com,e5e226d9-0d40-49cb-9ef1-b3afe1b53676,Recibimos tu solicitud de compra — Terreno con vista al mar en Osa,purchase_received,purchase_request,64aa691d-3334-44f8-9668-87982f1d79b8,2026-07-11 16:44:58.271593-06:00,,True,2026-07-11 16:44:58.271593-06:00
grupoaltamira.ventas@gmail.com,f45525cf-17b3-4d3c-87a5-d103d781cf92,Nueva solicitud de compra recibida — Terreno con vista al mar en Osa,agency_new_request,purchase_request,64aa691d-3334-44f8-9668-87982f1d79b8,2026-07-10 16:44:58.271597-06:00,,True,2026-07-10 16:44:58.271597-06:00
paulinamireles.buyer@gmail.com,1a2c3cfa-5878-4620-b2ba-00a5d0864806,Recibimos tu solicitud de compra — Condominio Mar Azul — Unidad B-260,purchase_received,purchase_request,86c8446e-450f-4114-8342-939b4aea0281,2026-06-26 16:44:58.271601-06:00,,True,2026-06-26 16:44:58.271601-06:00
valleverdepropiedades.ventas@gmail.com,4805f37f-95d5-45fb-b201-99e2a734bd9e,Nueva solicitud de compra recibida — Condominio Mar Azul — Unidad B-260,agency_new_request,purchase_request,86c8446e-450f-4114-8342-939b4aea0281,2026-06-29 16:44:58.271605-06:00,,True,2026-06-29 16:44:58.271605-06:00
paulinamireles.buyer@gmail.com,1a2c3cfa-5878-4620-b2ba-00a5d0864806,¡Buenas noticias! Tu solicitud fue aceptada — Condominio Mar Azul — Unidad B-260,purchase_accepted,purchase_request,86c8446e-450f-4114-8342-939b4aea0281,,SMTP connection timeout,False,2026-07-10 16:44:58.271607-06:00
davidbenavídez.buyer@gmail.com,6d323590-f99e-4a0f-a9f3-30f82bf63721,Recibimos tu solicitud de compra — Lote residencial de 4341.25m² en Puerto Viejo de Talamanca,purchase_received,purchase_request,cb8012d8-831d-449e-bac9-df31d0179c89,2026-06-04 16:44:58.271609-06:00,,True,2026-06-04 16:44:58.271609-06:00
concretusdesarrollos.ventas@gmail.com,6886adbc-deaf-4cdf-8204-6f552c628891,Nueva solicitud de compra recibida — Lote residencial de 4341.25m² en Puerto Viejo de Talamanca,agency_new_request,purchase_request,cb8012d8-831d-449e-bac9-df31d0179c89,2026-07-07 16:44:58.271611-06:00,,True,2026-07-07 16:44:58.271611-06:00
davidbenavídez.buyer@gmail.com,6d323590-f99e-4a0f-a9f3-30f82bf63721,Actualización sobre tu solicitud — Lote residencial de 4341.25m² en Puerto Viejo de Talamanca,purchase_rejected,purchase_request,cb8012d8-831d-449e-bac9-df31d0179c89,2026-07-06 16:44:58.271613-06:00,,True,2026-07-06 16:44:58.271613-06:00
violetacaldera.buyer@gmail.com,ddb83635-ff56-4d1b-9437-22acffd0ae8b,Recibimos tu solicitud de compra — Casa moderna en Puerto Viejo de Talamanca con vista a la montaña,purchase_received,purchase_request,a9952e8f-a7e8-4094-8db8-be32f279f325,2026-07-09 16:44:58.271616-06:00,,True,2026-07-09 16:44:58.271616-06:00
costaliving.ventas@gmail.com,4b03c34a-2ec7-42e8-a496-8763f64b8bda,Nueva solicitud de compra recibida — Casa moderna en Puerto Viejo de Talamanca con vista a la montaña,agency_new_request,purchase_request,a9952e8f-a7e8-4094-8db8-be32f279f325,2026-07-02 16:44:58.271618-06:00,,True,2026-07-02 16:44:58.271618-06:00
violetacaldera.buyer@gmail.com,ddb83635-ff56-4d1b-9437-22acffd0ae8b,¡Buenas noticias! Tu solicitud fue aceptada — Casa moderna en Puerto Viejo de Talamanca con vista a la montaña,purchase_accepted,purchase_request,a9952e8f-a7e8-4094-8db8-be32f279f325,2026-07-08 16:44:58.271620-06:00,,True,2026-07-08 16:44:58.271620-06:00
isabelprieto.buyer@gmail.com,2efbbc16-b02f-487b-b6e6-371789daac81,Recibimos tu solicitud de compra — Oficina ejecutiva en Puerto Viejo de Talamanca,purchase_received,purchase_request,dde41c04-12a2-4b3e-8a7c-7e318cf56469,2026-06-22 16:44:58.271622-06:00,,True,2026-06-22 16:44:58.271622-06:00
terrahogar.ventas@gmail.com,5c9ded7e-bd44-43d4-9d4c-4172aa3ea492,Nueva solicitud de compra recibida — Oficina ejecutiva en Puerto Viejo de Talamanca,agency_new_request,purchase_request,dde41c04-12a2-4b3e-8a7c-7e318cf56469,2026-06-27 16:44:58.271624-06:00,,True,2026-06-27 16:44:58.271624-06:00
brunoblanco.buyer@gmail.com,2c7d79d1-acf0-4dc0-abba-d633d58b994e,Recibimos tu solicitud de compra — Penthouse en Desamparados con vista panorámica,purchase_received,purchase_request,d5a39877-bcb2-40b8-b0d9-9c29b07fe0e3,2026-06-27 16:44:58.271627-06:00,,True,2026-06-27 16:44:58.271627-06:00
costaliving.ventas@gmail.com,4b03c34a-2ec7-42e8-a496-8763f64b8bda,Nueva solicitud de compra recibida — Penthouse en Desamparados con vista panorámica,agency_new_request,purchase_request,d5a39877-bcb2-40b8-b0d9-9c29b07fe0e3,2026-07-05 16:44:58.271628-06:00,,True,2026-07-05 16:44:58.271628-06:00
brunoblanco.buyer@gmail.com,2c7d79d1-acf0-4dc0-abba-d633d58b994e,¡Buenas noticias! Tu solicitud fue aceptada — Penthouse en Desamparados con vista panorámica,purchase_accepted,purchase_request,d5a39877-bcb2-40b8-b0d9-9c29b07fe0e3,2026-07-07 16:44:58.271631-06:00,,True,2026-07-07 16:44:58.271631-06:00
marcelavillagómez.buyer@gmail.com,ee8426dc-7735-4792-917f-dcfe20cf7a9f,"Recibimos tu solicitud de compra — Lote plano en urbanización, Liberia Centro",purchase_received,purchase_request,edeb9952-6881-4d2b-82e2-398879ee828c,2026-06-25 16:44:58.271633-06:00,,True,2026-06-25 16:44:58.271633-06:00
soleilpropiedades.ventas@gmail.com,42df8c3e-05fb-49ee-9c6d-dd3884dd8915,"Nueva solicitud de compra recibida — Lote plano en urbanización, Liberia Centro",agency_new_request,purchase_request,edeb9952-6881-4d2b-82e2-398879ee828c,2026-07-09 16:44:58.271637-06:00,,True,2026-07-09 16:44:58.271637-06:00
marcelavillagómez.buyer@gmail.com,ee8426dc-7735-4792-917f-dcfe20cf7a9f,"¡Buenas noticias! Tu solicitud fue aceptada — Lote plano en urbanización, Liberia Centro",purchase_accepted,purchase_request,edeb9952-6881-4d2b-82e2-398879ee828c,2026-07-02 16:44:58.271639-06:00,,True,2026-07-02 16:44:58.271639-06:00
almafuentes.buyer@gmail.com,4122ce64-1b0f-4bc0-b0e5-bf6978fc1f81,Recibimos tu solicitud de compra — Apartamento moderno con balcón en Sabana Norte,purchase_received,purchase_request,a4bf1d43-78c1-442a-b8b0-1b2aa7fc8f1d,2026-07-01 16:44:58.271641-06:00,,True,2026-07-01 16:44:58.271641-06:00
soleilpropiedades.ventas@gmail.com,42df8c3e-05fb-49ee-9c6d-dd3884dd8915,Nueva solicitud de compra recibida — Apartamento moderno con balcón en Sabana Norte,agency_new_request,purchase_request,a4bf1d43-78c1-442a-b8b0-1b2aa7fc8f1d,2026-06-29 16:44:58.271643-06:00,,True,2026-06-29 16:44:58.271643-06:00
almafuentes.buyer@gmail.com,4122ce64-1b0f-4bc0-b0e5-bf6978fc1f81,¡Buenas noticias! Tu solicitud fue aceptada — Apartamento moderno con balcón en Sabana Norte,purchase_accepted,purchase_request,a4bf1d43-78c1-442a-b8b0-1b2aa7fc8f1d,2026-07-05 16:44:58.271645-06:00,,True,2026-07-05 16:44:58.271645-06:00
pedrosalcido.buyer@gmail.com,043ec065-1baf-4e97-8c97-3122fe40c3b4,Recibimos tu solicitud de compra — Condo de 4 habitaciones en Puntarenas Centro,purchase_received,purchase_request,98971d08-711b-43d3-b323-d6b598488614,2026-07-10 16:44:58.271648-06:00,,True,2026-07-10 16:44:58.271648-06:00
terrahogar.ventas@gmail.com,5c9ded7e-bd44-43d4-9d4c-4172aa3ea492,Nueva solicitud de compra recibida — Condo de 4 habitaciones en Puntarenas Centro,agency_new_request,purchase_request,98971d08-711b-43d3-b323-d6b598488614,2026-06-15 16:44:58.271650-06:00,,True,2026-06-15 16:44:58.271650-06:00
pedrosalcido.buyer@gmail.com,043ec065-1baf-4e97-8c97-3122fe40c3b4,Actualización sobre tu solicitud — Condo de 4 habitaciones en Puntarenas Centro,purchase_rejected,purchase_request,98971d08-711b-43d3-b323-d6b598488614,2026-07-09 16:44:58.271652-06:00,,True,2026-07-09 16:44:58.271652-06:00
estelacervantes.buyer@gmail.com,727a505a-3ad3-4aaa-979a-2c717ba05cde,Recibimos tu solicitud de compra — Apartamento moderno con balcón en Barva Centro,purchase_received,purchase_request,e1f9ee7f-36f7-44f3-a967-747deb5452c2,2026-06-07 16:44:58.271654-06:00,,True,2026-06-07 16:44:58.271654-06:00
costaliving.ventas@gmail.com,4b03c34a-2ec7-42e8-a496-8763f64b8bda,Nueva solicitud de compra recibida — Apartamento moderno con balcón en Barva Centro,agency_new_request,purchase_request,e1f9ee7f-36f7-44f3-a967-747deb5452c2,2026-05-27 16:44:58.271656-06:00,,True,2026-05-27 16:44:58.271656-06:00
isabelprieto.buyer@gmail.com,2efbbc16-b02f-487b-b6e6-371789daac81,"Recibimos tu solicitud de compra — Unidad en Condominio Privado, Osa",purchase_received,purchase_request,51bb3859-32d3-469b-a0e4-bd4930225898,2026-07-02 16:44:58.271659-06:00,,True,2026-07-02 16:44:58.271659-06:00
soleilpropiedades.ventas@gmail.com,42df8c3e-05fb-49ee-9c6d-dd3884dd8915,"Nueva solicitud de compra recibida — Unidad en Condominio Privado, Osa",agency_new_request,purchase_request,51bb3859-32d3-469b-a0e4-bd4930225898,2026-06-12 16:44:58.271660-06:00,,True,2026-06-12 16:44:58.271660-06:00
wilfridoescalante.buyer@gmail.com,f518c4d3-d550-4dd6-bea7-ae6985ad30a0,Recibimos tu solicitud de compra — Apto de 4 habitaciones en Santa Cruz,purchase_received,purchase_request,ea28333a-20cc-4c25-9798-163ca4808d21,2026-05-30 16:44:58.271663-06:00,,True,2026-05-30 16:44:58.271663-06:00
concretusdesarrollos.ventas@gmail.com,6886adbc-deaf-4cdf-8204-6f552c628891,Nueva solicitud de compra recibida — Apto de 4 habitaciones en Santa Cruz,agency_new_request,purchase_request,ea28333a-20cc-4c25-9798-163ca4808d21,2026-07-08 16:44:58.271665-06:00,,True,2026-07-08 16:44:58.271665-06:00
timoteomerino.buyer@gmail.com,51134ee3-f117-4baa-b2cf-a18f209c4a9d,Recibimos tu solicitud de compra — Condo de 2 habitaciones en Tres Ríos,purchase_received,purchase_request,f2dc9f90-a320-4618-baed-8910487355c2,2026-07-01 16:44:58.271667-06:00,,True,2026-07-01 16:44:58.271667-06:00
pacíficorealty.ventas@gmail.com,c522fc00-ebb4-439d-ab2b-c14b958d145b,Nueva solicitud de compra recibida — Condo de 2 habitaciones en Tres Ríos,agency_new_request,purchase_request,f2dc9f90-a320-4618-baed-8910487355c2,2026-06-28 16:44:58.271669-06:00,,True,2026-06-28 16:44:58.271669-06:00
reynaldojaramillo.buyer@gmail.com,56de9961-d090-4e08-9900-b69f2e2bdc1b,"Recibimos tu solicitud de compra — Condominio con amenidades completas, Sabana Norte",purchase_received,purchase_request,d47549ba-7b8e-4f21-bf07-ab61ca2e2b51,2026-06-28 16:44:58.271672-06:00,,True,2026-06-28 16:44:58.271672-06:00
soleilpropiedades.ventas@gmail.com,42df8c3e-05fb-49ee-9c6d-dd3884dd8915,"Nueva solicitud de compra recibida — Condominio con amenidades completas, Sabana Norte",agency_new_request,purchase_request,d47549ba-7b8e-4f21-bf07-ab61ca2e2b51,2026-07-01 16:44:58.271673-06:00,,True,2026-07-01 16:44:58.271673-06:00
reynaldojaramillo.buyer@gmail.com,56de9961-d090-4e08-9900-b69f2e2bdc1b,"¡Buenas noticias! Tu solicitud fue aceptada — Condominio con amenidades completas, Sabana Norte",purchase_accepted,purchase_request,d47549ba-7b8e-4f21-bf07-ab61ca2e2b51,2026-07-03 16:44:58.271676-06:00,,True,2026-07-03 16:44:58.271676-06:00
claralucio.buyer@gmail.com,04fcfbea-aabd-41af-9fcb-ee1905dae1c2,Recibimos tu solicitud de compra — Apto de 4 habitaciones en Pérez Zeledón,purchase_received,purchase_request,ff34faee-4ad8-4f1b-8082-82b02937a5ce,2026-07-09 16:44:58.271678-06:00,,True,2026-07-09 16:44:58.271678-06:00
soleilpropiedades.ventas@gmail.com,42df8c3e-05fb-49ee-9c6d-dd3884dd8915,Nueva solicitud de compra recibida — Apto de 4 habitaciones en Pérez Zeledón,agency_new_request,purchase_request,ff34faee-4ad8-4f1b-8082-82b02937a5ce,2026-07-01 16:44:58.271680-06:00,,True,2026-07-01 16:44:58.271680-06:00
cristobalpérez.buyer@gmail.com,29097ea7-9247-44a5-9ed2-15d5ef4a43bd,"Recibimos tu solicitud de compra — Local comercial en San Isidro de El General, alto tráfico",purchase_received,purchase_request,459540a0-9217-4963-b86d-208b18a81264,2026-06-19 16:44:58.271682-06:00,,True,2026-06-19 16:44:58.271682-06:00
soleilpropiedades.ventas@gmail.com,42df8c3e-05fb-49ee-9c6d-dd3884dd8915,"Nueva solicitud de compra recibida — Local comercial en San Isidro de El General, alto tráfico",agency_new_request,purchase_request,459540a0-9217-4963-b86d-208b18a81264,2026-07-10 16:44:58.271684-06:00,,True,2026-07-10 16:44:58.271684-06:00
cristobalpérez.buyer@gmail.com,29097ea7-9247-44a5-9ed2-15d5ef4a43bd,"Actualización sobre tu solicitud — Local comercial en San Isidro de El General, alto tráfico",purchase_rejected,purchase_request,459540a0-9217-4963-b86d-208b18a81264,2026-07-09 16:44:58.271686-06:00,,True,2026-07-09 16:44:58.271686-06:00
evamárquez.buyer@gmail.com,3f516892-96a1-4860-8457-81543df6405b,Recibimos tu solicitud de compra — Condominio Torres del Sol — Unidad C-121,purchase_received,purchase_request,2c63b682-458d-4b59-8274-17f1a2ac1f1b,2026-06-09 16:44:58.271688-06:00,,True,2026-06-09 16:44:58.271688-06:00
terrahogar.ventas@gmail.com,5c9ded7e-bd44-43d4-9d4c-4172aa3ea492,Nueva solicitud de compra recibida — Condominio Torres del Sol — Unidad C-121,agency_new_request,purchase_request,2c63b682-458d-4b59-8274-17f1a2ac1f1b,2026-06-16 16:44:58.271690-06:00,,True,2026-06-16 16:44:58.271690-06:00
evamárquez.buyer@gmail.com,3f516892-96a1-4860-8457-81543df6405b,¡Buenas noticias! Tu solicitud fue aceptada — Condominio Torres del Sol — Unidad C-121,purchase_accepted,purchase_request,2c63b682-458d-4b59-8274-17f1a2ac1f1b,2026-07-09 16:44:58.271692-06:00,,True,2026-07-09 16:44:58.271692-06:00
raquelescalante.buyer@gmail.com,05ca9e28-bb45-4d0e-a2b2-db233c675dff,Recibimos tu solicitud de compra — Casa moderna en Nosara con vista a la montaña,purchase_received,purchase_request,2b4fa50a-8c01-4974-8951-6960f651deaf,2026-06-27 16:44:58.271694-06:00,,True,2026-06-27 16:44:58.271694-06:00
grupoaltamira.ventas@gmail.com,f45525cf-17b3-4d3c-87a5-d103d781cf92,Nueva solicitud de compra recibida — Casa moderna en Nosara con vista a la montaña,agency_new_request,purchase_request,2b4fa50a-8c01-4974-8951-6960f651deaf,2026-06-02 16:44:58.271696-06:00,,True,2026-06-02 16:44:58.271696-06:00
